LV ActivePower (kW);;abs;abs^2;;MAPE;mse;RMSE
0.010044206;0.013137931;0.003093725;9.57113E-06;;;;
0.000298742;0.004853013;0.004554272;2.07414E-05;;;;
0.00653659;0.030759423;0.024222833;0.000586746;;;;
0.502287726;0.468714563;0.033573163;0.001127157;;;;
0.39737108;0.359853574;0.037517506;0.001407563;;;;
0.381048214;0.369209728;0.011838486;0.00014015;;;;
0.254139267;0.268073542;0.013934274;0.000194164;;;;
0.260230109;0.278984189;0.018754081;0.000351716;;;;
0.213366821;0.220497403;0.007130583;5.08452E-05;;;;
0.3037112;0.346600314;0.042889114;0.001839476;;;;
0.405129388;0.438859931;0.033730543;0.00113775;;;;
0.410756823;0.447353686;0.036596862;0.00133933;;;;
0.333202928;0.341279834;0.008076906;6.52364E-05;;;;
0.354516395;0.363109348;0.008592953;7.38388E-05;;;;
0.551307076;0.631329554;0.080022478;0.006403597;;;;
0.490858429;0.534802406;0.043943978;0.001931073;;;;
0.446997268;0.506210433;0.059213166;0.003506199;;;;
0.440713632;0.494443798;0.053730166;0.002886931;;;;
0.474249918;0.539691354;0.065441436;0.004282582;;;;
0.337710401;0.363700975;0.025990574;0.00067551;;;;
0.350624359;0.388995713;0.038371354;0.001472361;;;;
0.25763561;0.283508398;0.025872789;0.000669401;;;;
0.364499594;0.397502776;0.033003182;0.00108921;;;;
0.29757792;0.323666725;0.026088805;0.000680626;;;;
0.240285784;0.275123974;0.03483819;0.001213699;;;;
0.210634087;0.240500432;0.029866345;0.000891999;;;;
0.232000742;0.256436372;0.02443563;0.0005971;;;;
0.247901609;0.273509371;0.025607762;0.000655757;;;;
0.236435256;0.264064984;0.027629728;0.000763402;;;;
0.230755631;0.250425238;0.019669606;0.000386893;;;;
0.188423144;0.215380234;0.026957091;0.000726685;;;;
0.140914574;0.166768346;0.025853772;0.000668418;;;;
0.145714446;0.168269864;0.022555418;0.000508747;;;;
0.125137037;0.148101521;0.022964484;0.000527368;;;;
0.151439015;0.182440434;0.031001419;0.000961088;;;;
0.131949184;0.15189672;0.019947536;0.000397904;;;;
0.136474229;0.15754238;0.021068151;0.000443867;;;;
0.157446824;0.171937367;0.014490543;0.000209976;;;;
0.175825927;0.199709793;0.023883866;0.000570439;;;;
0.177562003;0.200749791;0.023187788;0.000537674;;;;
0.147794281;0.177014625;0.029220344;0.000853828;;;;
0.095518087;0.121213291;0.025695204;0.000660244;;;;
0.082391995;0.104418132;0.022026137;0.000485151;;;;
0.084716483;0.109549314;0.024832831;0.000616669;;;;
0.056331276;0.073742262;0.017410986;0.000303142;;;;
0.032675041;0.04656871;0.013893668;0.000193034;;;;
0.036303856;0.054313898;0.018010042;0.000324362;;;;
0.024453352;0.039716609;0.015263256;0.000232967;;;;
0.029956933;0.043592876;0.013635943;0.000185939;;;;
0.059411908;0.082362524;0.022950616;0.000526731;;;;
0.054352998;0.072940563;0.018587566;0.000345498;;;;
0.036923039;0.047183719;0.01026068;0.000105282;;;;
0.019674359;0.028799807;0.009125448;8.32738E-05;;;;
0.019824001;0.031476579;0.011652578;0.000135783;;;;
0.053053476;0.066798649;0.013745173;0.00018893;;;;
0.055624394;0.063812393;0.008188;6.70433E-05;;;;
0.015482931;0.026241447;0.010758516;0.000115746;;;;
0.022605454;0.037579472;0.014974018;0.000224221;;;;
0.015348414;0.029787021;0.014438608;0.000208473;;;;
0.00538706;0.016525118;0.011138058;0.000124056;;;;
0.009404328;0.022919888;0.01351556;0.00018267;;;;
0.017325924;0.036655615;0.019329691;0.000373637;;;;
0.02232366;0.046117222;0.023793562;0.000566134;;;;
0.043788302;0.076735586;0.032947284;0.001085524;;;;
0.038100586;0.055374242;0.017273656;0.000298379;;;;
0.061748109;0.085602709;0.0238546;0.000569042;;;;
0.079865894;0.104494918;0.024629024;0.000606589;;;;
0.081052256;0.108080913;0.027028657;0.000730548;;;;
0.097238877;0.129194905;0.031956028;0.001021188;;;;
0.116232639;0.148662521;0.032429882;0.001051697;;;;
0.076150595;0.101984001;0.025833406;0.000667365;;;;
0.068817364;0.093914191;0.025096827;0.000629851;;;;
0.127511259;0.157143886;0.029632627;0.000878093;;;;
0.083422957;0.113759101;0.030336143;0.000920282;;;;
0.101658858;0.145639288;0.04398043;0.001934278;;;;
0.101134841;0.143858538;0.042723697;0.001825314;;;;
0.107013954;0.14695182;0.039937866;0.001595033;;;;
0.099683275;0.13358586;0.033902585;0.001149385;;;;
0.106943592;0.143486094;0.036542502;0.001335354;;;;
0.15304097;0.189042428;0.036001459;0.001296105;;;;
0.227705648;0.274216888;0.04651124;0.002163295;;;;
0.224261851;0.260932138;0.036670287;0.00134471;;;;
0.255531873;0.28932287;0.033790997;0.001141831;;;;
0.318756877;0.366871939;0.048115062;0.002315059;;;;
0.385580131;0.446239768;0.060659636;0.003679591;;;;
0.415103717;0.469590776;0.054487059;0.00296884;;;;
0.412266706;0.44186596;0.029599254;0.000876116;;;;
0.423469675;0.451504444;0.028034768;0.000785948;;;;
0.470334284;0.506282747;0.035948464;0.001292292;;;;
0.497157062;0.568262573;0.071105511;0.005055994;;;;
0.501997646;0.57266062;0.070662974;0.004993256;;;;
0.614634309;0.734867571;0.120233262;0.014456037;;;;
0.559471421;0.643653414;0.084181993;0.007086608;;;;
0.570451142;0.676974493;0.10652335;0.011347224;;;;
0.612095706;0.71215598;0.100060274;0.010012058;;;;
0.516951505;0.62970422;0.112752715;0.012713175;;;;
0.489322747;0.581291648;0.091968901;0.008458279;;;;
0.561189045;0.621100489;0.059911444;0.003589381;;;;
0.561962557;0.654757147;0.09279459;0.008610836;;;;
0.565786373;0.646508214;0.080721841;0.006516016;;;;
0.661755446;0.775594034;0.113838589;0.012959224;;;;
0.77428817;0.89364501;0.11935684;0.014246055;;;;
0.958148236;0.996557097;0.038408861;0.001475241;;;;
0.897767538;0.981794092;0.084026554;0.007060462;;;;
0.824541678;0.933909651;0.109367973;0.011961353;;;;
0.794713861;0.917128608;0.122414747;0.01498537;;;;
0.728003213;0.873310619;0.145307407;0.021114242;;;;
0.719338812;0.823486407;0.104147595;0.010846722;;;;
0.747968799;0.828125716;0.080156918;0.006425131;;;;
0.722418504;0.850070073;0.127651569;0.016294923;;;;
0.702339771;0.831609945;0.129270174;0.016710778;;;;
0.808045198;0.930761881;0.122716683;0.015059384;;;;
0.840880322;0.957251041;0.116370719;0.013542144;;;;
0.727193644;0.875416052;0.148222408;0.021969882;;;;
0.695391336;0.852362852;0.156971517;0.024640057;;;;
0.626317392;0.694350674;0.068033282;0.004628527;;;;
0.65786456;0.752404405;0.094539845;0.008937782;;;;
0.778611195;0.902669409;0.124058214;0.01539044;;;;
0.873235163;0.958001167;0.084766005;0.007185276;;;;
0.961098394;0.984595232;0.023496838;0.000552101;;;;
0.959889729;1.016267956;0.056378227;0.003178505;;;;
0.928402757;0.971561878;0.043159122;0.00186271;;;;
0.866239803;0.967281825;0.101042022;0.01020949;;;;
0.81053911;0.917069612;0.106530502;0.011348748;;;;
0.930942985;0.971964725;0.041021741;0.001682783;;;;
0.984277877;0.99512852;0.010850643;0.000117736;;;;
0.996169785;1.008214485;0.0120447;0.000145075;;;;
0.998111503;1.000051008;0.001939505;3.76168E-06;;;;
0.998939422;1.000253177;0.001313755;1.72595E-06;;;;
0.988984222;0.979223445;0.009760777;9.52728E-05;;;;
0.971812378;0.956575952;0.015236426;0.000232149;;;;
0.976668232;0.962990788;0.013677444;0.000187072;;;;
0.9910183;0.979608796;0.011409504;0.000130177;;;;
0.98944602;0.986613977;0.002832043;8.02047E-06;;;;
0.99343265;1.009986796;0.016554146;0.00027404;;;;
0.977251777;0.973928755;0.003323022;1.10425E-05;;;;
0.996170936;0.995282903;0.000888034;7.88604E-07;;;;
0.981670547;0.996220334;0.014549787;0.000211696;;;;
0.997754863;1.009849222;0.012094359;0.000146274;;;;
0.990631933;1.007206436;0.016574502;0.000274714;;;;
0.991055745;0.994873427;0.003817682;1.45747E-05;;;;
0.98753897;1.002837656;0.015298686;0.00023405;;;;
0.994001501;1.007497587;0.013496085;0.000182144;;;;
0.998523668;1.022847338;0.02432367;0.000591641;;;;
0.997104486;1.013273494;0.016169008;0.000261437;;;;
0.994651607;1.007819425;0.013167818;0.000173391;;;;
0.99451598;0.992974835;0.001541144;2.37513E-06;;;;
0.991084861;0.989446213;0.001638648;2.68517E-06;;;;
0.995932657;1.003810191;0.007877534;6.20555E-05;;;;
0.987758087;0.998926183;0.011168096;0.000124726;;;;
0.998883966;1.014122681;0.015238715;0.000232218;;;;
0.996313471;1.006717681;0.01040421;0.000108248;;;;
0.990286668;1.000720784;0.010434116;0.000108871;;;;
0.957704991;0.969721208;0.012016217;0.000144389;;;;
0.977600969;0.958568549;0.01903242;0.000362233;;;;
0.985113244;0.983547755;0.00156549;2.45076E-06;;;;
0.920566817;0.932211402;0.011644585;0.000135596;;;;
0.972337149;0.993236172;0.020899023;0.000436769;;;;
0.987554476;1.004164891;0.016610415;0.000275906;;;;
0.967351491;0.99101652;0.023665029;0.000560034;;;;
0.980008345;0.988061311;0.008052966;6.48503E-05;;;;
0.971968252;0.99311084;0.021142587;0.000447009;;;;
0.977499739;0.989619937;0.012120198;0.000146899;;;;
0.953737253;0.952887309;0.000849944;7.22405E-07;;;;
0.956176521;0.981992034;0.025815513;0.000666441;;;;
0.976884031;1.00043942;0.023555389;0.000554856;;;;
0.926876792;0.95851304;0.031636248;0.001000852;;;;
0.977023247;0.969036665;0.007986582;6.37855E-05;;;;
0.870643;0.917459348;0.046816348;0.00219177;;;;
0.878631767;0.906206173;0.027574406;0.000760348;;;;
0.82209293;0.871678921;0.049585991;0.00245877;;;;
0.896430423;0.927234022;0.030803599;0.000948862;;;;
0.919898361;0.962127039;0.042228679;0.001783261;;;;
0.974281644;0.991967879;0.017686235;0.000312803;;;;
0.937231089;0.944521181;0.007290092;5.31454E-05;;;;
0.792355238;0.817883236;0.025527997;0.000651679;;;;
0.707089654;0.750843786;0.043754132;0.001914424;;;;
0.804743342;0.853727106;0.048983765;0.002399409;;;;
0.649563437;0.707937926;0.058374489;0.003407581;;;;
0.711975707;0.743844422;0.031868715;0.001015615;;;;
0.664227216;0.68802064;0.023793424;0.000566127;;;;
0.901094651;0.917204178;0.016109527;0.000259517;;;;
0.868300221;0.893325617;0.025025395;0.00062627;;;;
0.762561277;0.825280302;0.062719025;0.003933676;;;;
0.640097255;0.651447509;0.011350254;0.000128828;;;;
0.544343101;0.490061883;0.054281218;0.002946451;;;;
0.595455337;0.608956262;0.013500925;0.000182275;;;;
0.413245454;0.379839426;0.033406028;0.001115963;;;;
0.525840812;0.536446608;0.010605796;0.000112483;;;;
0.611489749;0.579724145;0.031765604;0.001009054;;;;
0.785108124;0.740179843;0.044928282;0.00201855;;;;
0.769207376;0.816550241;0.047342865;0.002241347;;;;
0.852179273;0.901692139;0.049512866;0.002451524;;;;
0.949717037;1.000181592;0.050464555;0.002546671;;;;
0.860959326;0.907917459;0.046958133;0.002205066;;;;
0.819181639;0.879169128;0.059987489;0.003598499;;;;
0.72447364;0.748917114;0.024443474;0.000597483;;;;
0.690737671;0.714576007;0.023838335;0.000568266;;;;
0.858321457;0.885228909;0.026907452;0.000724011;;;;
0.927529403;0.95504018;0.027510777;0.000756843;;;;
0.864253191;0.91013275;0.045879558;0.002104934;;;;
0.839514971;0.887255828;0.047740857;0.002279189;;;;
0.958340945;1.004660842;0.046319897;0.002145533;;;;
0.916838915;0.959215986;0.042377071;0.001795816;;;;
0.916543825;0.959490079;0.042946254;0.001844381;;;;
0.965698498;1.02561905;0.059920553;0.003590473;;;;
0.909444256;0.949187618;0.039743362;0.001579535;;;;
0.849285722;0.873426742;0.024141019;0.000582789;;;;
0.870156013;0.893428756;0.023272744;0.000541621;;;;
0.862913029;0.872510027;0.009596998;9.21024E-05;;;;
0.947530471;0.986197759;0.038667288;0.001495159;;;;
0.931063648;0.982568788;0.05150514;0.002652779;;;;
0.953809095;0.981393174;0.027584079;0.000760881;;;;
0.950565743;0.999341553;0.04877581;0.00237908;;;;
0.938215964;0.988140694;0.049924729;0.002492479;;;;
0.966339734;1.024451658;0.058111925;0.003376996;;;;
0.995651718;1.03195255;0.036300832;0.00131775;;;;
0.998373076;1.05525948;0.056886403;0.003236063;;;;
0.999055075;1.057806772;0.058751697;0.003451762;;;;
0.995619555;1.044200761;0.048581206;0.002360134;;;;
0.999403116;1.058023527;0.05862041;0.003436353;;;;
0.998581089;1.053443151;0.054862062;0.003009846;;;;
0.999106942;1.049063846;0.049956903;0.002495692;;;;
0.995413168;1.026916519;0.031503351;0.000992461;;;;
0.998286811;1.0399673;0.041680489;0.001737263;;;;
0.983795292;1.016004036;0.032208744;0.001037403;;;;
0.915716245;0.93513353;0.019417285;0.000377031;;;;
0.995589017;1.030907363;0.035318346;0.001247386;;;;
0.99904871;1.040840395;0.041791685;0.001746545;;;;
0.997862187;1.015096261;0.017234074;0.000297013;;;;
0.989061076;1.017598197;0.028537122;0.000814367;;;;
0.999223949;1.054270851;0.055046901;0.003030161;;;;
0.999314955;1.051914073;0.052599119;0.002766667;;;;
0.999301615;1.044550411;0.045248796;0.002047454;;;;
0.998215848;1.032727007;0.034511159;0.00119102;;;;
0.999339331;1.045203473;0.045864142;0.002103519;;;;
0.989517592;1.007127938;0.017610346;0.000310124;;;;
0.962082999;0.985120062;0.023037064;0.000530706;;;;
0.987149286;0.997492479;0.010343194;0.000106982;;;;
0.994713158;1.012452568;0.01773941;0.000314687;;;;
0.977097054;1.008148631;0.031051577;0.0009642;;;;
0.997557955;1.020089034;0.022531079;0.00050765;;;;
0.952665841;0.967200141;0.0145343;0.000211246;;;;
0.995475599;0.997646379;0.002170781;4.71229E-06;;;;
0.936366538;0.959897838;0.0235313;0.000553722;;;;
0.907483375;0.94799798;0.040514605;0.001641433;;;;
0.973783552;0.999496752;0.025713201;0.000661169;;;;
0.983206736;0.996216569;0.013009833;0.000169256;;;;
0.997638127;1.02474754;0.027109413;0.00073492;;;;
0.994238359;1.007758273;0.013519914;0.000182788;;;;
0.996436639;1.006573583;0.010136944;0.000102758;;;;
0.993860321;1.00364678;0.009786458;9.57748E-05;;;;
0.982571324;0.987024969;0.004453645;1.9835E-05;;;;
0.96907328;0.991999049;0.022925769;0.000525591;;;;
0.992748959;1.006348842;0.013599883;0.000184957;;;;
0.98464481;0.982899497;0.001745313;3.04612E-06;;;;
0.986530802;0.993490433;0.006959632;4.84365E-05;;;;
0.946258495;0.955544244;0.009285749;8.62251E-05;;;;
0.965630582;0.978904596;0.013274014;0.000176199;;;;
0.96812612;0.990844125;0.022718005;0.000516108;;;;
0.989603586;1.006580537;0.016976951;0.000288217;;;;
0.985936694;1.000488733;0.01455204;0.000211762;;;;
0.992310793;1.00930822;0.016997427;0.000288913;;;;
0.988180206;0.998723747;0.010543541;0.000111166;;;;
0.99683296;1.009591895;0.012758935;0.00016279;;;;
0.998818488;1.029147949;0.030329461;0.000919876;;;;
0.998021649;1.021560164;0.023538515;0.000554062;;;;
0.976436385;1.008051417;0.031615032;0.00099951;;;;
0.998720305;1.033716208;0.034995902;0.001224713;;;;
0.992335711;1.008531073;0.016195362;0.00026229;;;;
0.99426111;1.006367431;0.012106321;0.000146563;;;;
0.997825555;1.018087556;0.020262002;0.000410549;;;;
0.999173504;1.037822684;0.03864918;0.001493759;;;;
0.993380512;1.030817692;0.03743718;0.001401542;;;;
0.998530034;1.024554485;0.026024451;0.000677272;;;;
0.996487085;1.01579281;0.019305725;0.000372711;;;;
0.952500826;0.988508699;0.036007874;0.001296567;;;;
0.978979659;0.974802584;0.004177075;1.7448E-05;;;;
0.994052489;0.992208757;0.001843732;3.39935E-06;;;;
0.995579605;1.007407461;0.011827857;0.000139898;;;;
0.966683915;0.978695931;0.012012016;0.000144289;;;;
0.956042857;0.990785511;0.034742654;0.001207052;;;;
0.911807822;0.944738563;0.032930741;0.001084434;;;;
0.929761472;0.966278409;0.036516936;0.001333487;;;;
0.965698498;0.954866878;0.01083162;0.000117324;;;;
0.984455081;0.988859093;0.004404013;1.93953E-05;;;;
0.958101041;0.954804016;0.003297025;1.08704E-05;;;;
0.900455582;0.926070286;0.025614704;0.000656113;;;;
0.876646238;0.91620827;0.039562032;0.001565154;;;;
0.821627273;0.876463258;0.054835986;0.003006985;;;;
0.74338779;0.817949883;0.074562093;0.005559506;;;;
0.591378582;0.611693764;0.020315182;0.000412707;;;;
0.619872602;0.633447972;0.01357537;0.000184291;;;;
0.720508136;0.765827552;0.045319416;0.002053849;;;;
0.758720499;0.83955443;0.080833931;0.006534124;;;;
0.952816162;0.977264439;0.024448277;0.000597718;;;;
0.914551322;0.950910949;0.036359627;0.001322022;;;;
0.818280794;0.858042897;0.039762102;0.001581025;;;;
0.687898155;0.675141591;0.012756564;0.00016273;;;;
0.658820252;0.645485506;0.013334746;0.000177815;;;;
0.628113258;0.574231612;0.053881646;0.002903232;;;;
0.39825222;0.238631527;0.159620694;0.025478766;;;;
0.291873936;0.160082745;0.131791192;0.017368918;;;;
0.340747095;0.225992623;0.114754472;0.013168589;;;;
0.43352834;0.276121588;0.157406752;0.024776885;;;;
0.353733437;0.215276222;0.138457215;0.0191704;;;;
0.327444841;0.194868086;0.132576756;0.017576596;;;;
0.317406727;0.222665412;0.094741315;0.008975917;;;;
0.367859682;0.299735594;0.068124088;0.004640891;;;;
0.259765602;0.188968647;0.070796955;0.005012209;;;;
0.180809367;0.142754947;0.038054421;0.001448139;;;;
0.160917436;0.123280322;0.037637114;0.001416552;;;;
0.16589986;0.137807649;0.028092211;0.000789172;;;;
0.147002165;0.112338652;0.034663513;0.001201559;;;;
0.152580289;0.12150924;0.031071049;0.00096541;;;;
0.126389266;0.105945749;0.020443517;0.000417937;;;;
0.098380752;0.084614512;0.01376624;0.000189509;;;;
0.089387693;0.083590116;0.005797577;3.36119E-05;;;;
0.12351465;0.142933514;0.019418864;0.000377092;;;;
0.121758472;0.148369681;0.026611209;0.000708156;;;;
0.142408731;0.171810585;0.029401854;0.000864469;;;;
0.158043996;0.180462407;0.022418411;0.000502585;;;;
0.148586836;0.157084252;0.008497415;7.22061E-05;;;;
0.119214901;0.133321631;0.01410673;0.000199;;;;
0.128619854;0.144927984;0.01630813;0.000265955;;;;
0.162130603;0.170588187;0.008457583;7.15307E-05;;;;
0.308455836;0.325669445;0.017213609;0.000296308;;;;
0.317724027;0.341301431;0.023577403;0.000555894;;;;
0.211610295;0.211024293;0.000586002;3.43399E-07;;;;
0.208329092;0.208804858;0.000475766;2.26354E-07;;;;
0.242492055;0.236737388;0.005754667;3.31162E-05;;;;
0.31021507;0.291817051;0.01839802;0.000338487;;;;
0.286202691;0.295311027;0.009108336;8.29618E-05;;;;
0.278611074;0.264593057;0.014018017;0.000196505;;;;
0.27062334;0.263787869;0.006835471;4.67237E-05;;;;
0.28954724;0.275999499;0.013547741;0.000183541;;;;
0.276677634;0.2654857;0.011191933;0.000125259;;;;
0.429479008;0.433788284;0.004309276;1.85699E-05;;;;
0.503610689;0.481684621;0.021926068;0.000480752;;;;
0.460390188;0.441169041;0.019221147;0.000369453;;;;
0.457130213;0.437201037;0.019929176;0.000397172;;;;
0.388282902;0.356568044;0.031714858;0.001005832;;;;
0.4748143;0.494056328;0.019242028;0.000370256;;;;
0.564031879;0.635178221;0.071146342;0.005061802;;;;
0.442626234;0.453002486;0.010376252;0.000107667;;;;
0.266292206;0.260862485;0.005429722;2.94819E-05;;;;
0.329587936;0.330231452;0.000643516;4.14112E-07;;;;
0.444556035;0.439684203;0.004871833;2.37348E-05;;;;
0.511178455;0.561308186;0.050129732;0.00251299;;;;
0.493883476;0.526873474;0.032989998;0.00108834;;;;
0.531921446;0.549146847;0.017225401;0.000296714;;;;
0.49731903;0.517531738;0.020212708;0.000408554;;;;
0.720919963;0.82145222;0.100532257;0.010106735;;;;
0.574331532;0.611891163;0.037559631;0.001410726;;;;
0.622197369;0.67246241;0.050265042;0.002526574;;;;
0.538558979;0.579386036;0.040827056;0.001666849;;;;
0.647501665;0.71232023;0.064818565;0.004201446;;;;
0.546348063;0.571908156;0.025560093;0.000653318;;;;
0.595689148;0.663238826;0.067549678;0.004562959;;;;
0.516675544;0.572421607;0.055746063;0.003107624;;;;
0.557059576;0.62305853;0.065998954;0.004355862;;;;
0.636353576;0.733828142;0.097474566;0.009501291;;;;
0.67315258;0.78818986;0.11503728;0.013233576;;;;
